,age_true,age_pred,race_true,race_pred,gender_true,gender_pred
120,45,66,3,1,0,0
121,21,32,3,3,1,1
122,40,31,1,0,0,0
123,2,6,0,0,0,0
124,26,29,3,0,0,0
125,53,41,0,0,0,0
126,54,49,1,0,0,0
127,19,28,2,2,0,0
128,26,32,1,1,1,1
129,26,31,2,2,1,1
130,81,100,0,0,1,1
131,35,37,0,0,0,0
132,26,32,3,3,1,1
133,53,61,0,0,1,1
134,53,48,0,0,0,0
135,9,20,0,0,0,0
136,29,38,1,0,0,0
137,26,31,3,3,1,1
138,60,56,1,0,0,0
139,58,88,1,1,0,0
140,25,36,0,0,1,1
141,38,35,4,0,1,1
142,26,40,1,1,1,1
143,42,46,1,1,0,0
144,32,37,3,3,0,0
145,84,188,1,0,0,0
146,35,39,0,0,1,1
147,45,86,0,0,0,0
148,17,24,0,0,1,1
149,38,40,0,0,1,1
150,38,46,0,0,1,1
151,26,41,2,0,1,1
152,21,34,0,0,1,1
153,30,34,0,0,1,1
154,28,30,2,2,1,1
155,82,83,0,0,0,0
156,38,40,4,0,0,0
157,37,47,0,0,1,1
158,29,27,1,1,1,1
159,7,28,1,3,1,1
160,72,70,2,2,0,0
161,75,47,4,0,0,0
162,23,26,3,3,1,1
163,58,62,0,0,0,0
164,30,30,2,2,1,1
165,37,41,1,1,0,0
166,39,34,0,0,0,0
167,12,48,0,1,1,1
168,35,35,2,0,0,0
169,27,29,0,0,1,1
170,18,23,0,0,0,0
171,50,58,3,0,0,0
172,23,33,1,1,1,1
173,33,-171,1,1,0,0
174,58,88,0,0,0,0
175,46,72,3,3,0,0
176,2,17,1,1,1,1
177,35,65,1,1,1,0
178,3,7,1,1,1,1
179,42,54,0,0,1,1
180,28,48,0,0,0,1
181,40,56,0,0,1,1
182,26,36,1,1,0,0
183,99,98,0,0,1,1
184,16,19,0,0,0,1
185,26,32,2,2,0,0
186,57,61,0,0,1,1
187,5,10,3,3,1,1
188,4,11,4,3,1,1
189,26,22,1,3,1,1
190,17,30,0,0,1,1
191,27,37,4,0,0,0
192,23,32,4,4,1,1
193,36,45,0,0,0,0
194,26,38,1,1,1,1
195,15,32,0,0,0,1
196,1,21,4,2,1,1
197,1,19,3,0,0,0
198,69,65,0,0,1,1
199,34,31,3,0,1,1
200,32,72,0,0,1,1
201,88,99,0,0,1,0
202,25,30,1,3,1,1
203,58,48,0,0,0,0
204,27,33,0,0,0,0
205,26,44,3,4,0,0
206,14,29,0,0,0,1
207,4,13,2,2,0,0
208,3,12,2,2,0,1
209,68,58,0,1,0,1
210,45,49,3,3,0,0
211,18,17,1,3,1,1
212,59,45,0,0,1,1
213,18,33,0,0,1,1
214,65,62,0,0,0,0
215,36,42,0,0,1,1
216,41,36,0,0,1,1
217,22,35,0,0,0,0
218,85,68,0,0,0,0
219,27,37,0,0,1,1
220,4,18,4,4,1,1
221,49,39,0,0,1,1
222,54,51,0,0,0,0
223,35,33,3,3,1,1
224,43,48,1,1,0,0
225,30,37,0,0,0,0
226,66,55,2,0,0,0
227,2,22,0,0,1,0
228,38,40,1,3,1,1
229,22,30,1,1,1,1
230,29,41,0,0,0,0
231,53,45,0,0,1,1
232,21,38,0,0,1,1
233,25,26,1,1,1,1
234,32,29,1,1,0,0
235,15,32,4,4,1,1
236,51,58,0,0,1,1
237,79,97,0,0,1,1
238,86,124,2,0,0,0
239,56,47,0,0,0,0
240,30,46,4,0,0,0
241,42,39,1,1,1,1
242,20,39,0,0,1,1
243,43,43,3,0,0,0
244,26,35,0,1,0,1
245,40,48,0,0,0,0
246,29,34,1,1,1,1
247,16,35,0,0,1,1
248,14,22,2,2,0,0
249,26,34,0,0,0,0
250,40,42,0,0,1,1
251,26,34,3,0,0,0
252,63,79,0,0,0,0
253,25,28,4,0,1,1
254,35,43,0,0,1,1
255,37,43,1,1,0,0
256,47,41,0,0,1,1
257,39,38,3,0,1,0
258,48,52,0,0,0,0
259,1,14,0,0,1,1
260,31,50,1,0,0,0
261,16,26,0,1,1,1
262,26,36,1,1,1,1
263,37,24,0,0,1,1
264,55,49,0,0,1,1
265,35,32,1,1,1,1
266,28,29,1,0,0,0
267,28,35,0,0,1,1
268,28,44,1,1,0,0
269,40,31,1,1,1,1
270,40,45,2,2,0,0
271,58,42,0,0,0,0
272,32,40,1,1,0,0
273,17,33,1,1,1,1
274,36,38,0,0,1,1
275,36,45,0,0,0,0
276,26,28,3,3,1,1
277,46,50,0,0,1,1
278,29,34,0,0,0,0
279,16,25,0,0,1,1
280,29,26,0,0,1,1
281,26,86,3,3,0,0
282,22,31,3,3,1,1
283,3,-3,2,2,1,1
284,51,35,2,2,1,1
285,36,31,3,3,0,0
286,31,38,1,1,0,1
287,1,14,4,3,1,1
288,70,53,0,0,1,1
289,10,32,4,1,0,0
290,43,48,1,1,1,1
291,28,40,0,0,1,1
292,42,43,3,3,0,0
293,36,64,0,0,1,1
294,54,56,0,0,0,0
295,35,35,4,0,0,0
296,27,37,0,0,0,0
297,55,50,0,0,0,0
298,57,41,0,0,1,1
299,9,22,0,0,0,0
300,26,29,2,2,1,1
301,38,46,2,2,0,0
302,37,32,1,1,0,0
303,61,58,3,3,0,0
304,27,32,3,0,1,1
305,26,32,1,1,0,0
306,49,42,3,3,0,0
307,36,42,0,0,0,0
308,44,147,0,0,0,0
309,56,46,2,2,1,1
310,32,34,1,3,0,0
311,5,7,0,0,0,1
312,20,34,0,0,0,0
313,68,70,0,0,0,0
314,22,34,2,2,1,1
315,50,44,0,0,0,0
316,42,36,2,2,0,0
317,60,70,3,0,0,0
318,35,35,3,3,1,1
319,37,39,0,0,0,0
320,30,40,0,0,0,0
321,38,36,2,2,1,1
322,48,56,0,0,0,0
323,29,40,0,0,1,1
324,14,32,0,0,1,1
325,30,35,3,0,1,1
326,33,31,1,1,1,1
327,25,32,3,1,1,1
328,54,49,0,0,1,1
329,37,159,3,3,0,0
330,32,40,3,3,1,1
331,27,41,0,0,0,0
332,50,47,0,0,1,1
333,36,41,3,0,0,0
334,41,45,0,0,1,1
335,3,9,0,0,1,1
336,45,36,3,0,0,0
337,39,31,2,2,1,1
338,85,85,0,0,1,1
339,66,56,0,0,1,1
340,63,117,0,0,0,0
341,2,9,0,2,1,1
342,67,60,0,0,0,0
343,8,13,0,0,1,1
344,90,75,1,1,0,0
345,18,36,0,0,1,1
346,50,164,1,0,0,0
347,35,49,0,0,1,1
348,1,19,2,2,1,0
349,38,32,1,1,1,1
350,25,33,0,0,1,1
351,26,36,4,0,1,1
352,1,13,0,0,0,1
353,24,37,2,3,0,0
354,16,28,0,0,0,0
355,35,55,0,0,0,0
356,12,19,0,1,0,1
357,8,19,0,0,1,1
358,26,27,0,3,1,1
359,28,40,0,0,1,1
360,26,36,2,2,0,0
361,22,36,0,0,1,1
362,26,33,0,0,1,1
363,20,17,0,0,1,1
364,32,36,1,1,0,0
365,26,36,0,0,1,1
366,26,34,1,1,1,1
367,53,49,0,0,0,0
368,27,36,2,2,1,1
369,73,67,0,0,1,1
370,31,36,1,1,0,0
371,28,43,1,1,0,0
372,26,34,2,2,0,0
373,21,30,0,0,0,0
374,35,39,3,3,0,0
375,40,40,0,0,1,1
376,20,27,1,1,1,1
377,54,40,0,0,1,1
378,28,34,2,2,0,0
379,10,14,0,0,1,1
380,45,44,1,1,0,0
381,29,39,1,1,1,1
382,54,49,0,0,1,1
383,5,8,2,2,0,1
384,5,13,0,0,1,1
385,37,35,0,0,0,0
386,25,33,1,1,1,1
387,2,2,2,2,0,1
388,41,39,1,1,1,1
389,26,33,0,0,1,1
390,23,32,2,2,1,0
391,25,34,1,1,1,1
392,43,35,1,1,1,1
393,36,58,0,0,1,1
394,14,24,0,0,1,1
395,1,8,0,0,0,1
396,28,37,3,3,0,0
397,25,32,0,0,1,1
398,26,41,1,1,0,0
399,37,43,1,1,1,1
400,34,41,2,2,1,1
401,62,54,0,0,1,1
402,3,-1,3,3,1,1
403,2,1,2,2,0,0
404,1,6,0,0,0,0
405,2,4,3,3,0,1
406,38,35,1,1,0,0
407,18,29,3,3,1,1
408,26,27,0,0,1,1
409,1,0,2,2,1,0
410,28,41,0,0,1,1
411,26,33,0,0,0,0
412,28,50,0,0,0,0
413,40,29,1,1,1,0
414,27,39,1,1,1,1
415,34,41,0,0,0,0
416,54,40,0,0,0,0
417,32,27,0,0,1,1
418,17,23,1,0,0,1
419,29,27,1,2,1,1
420,28,31,2,2,0,0
421,55,32,3,0,1,1
422,85,70,0,0,1,1
423,60,50,0,0,0,0
424,50,44,3,1,0,0
425,45,57,0,0,1,1
426,24,36,0,0,1,1
427,2,-2,0,0,0,1
428,57,50,0,0,0,0
429,27,26,3,3,1,1
430,26,40,0,0,0,1
431,56,74,0,0,0,0
432,17,26,0,0,1,1
433,26,31,1,1,1,1
434,24,37,1,1,0,0
435,1,4,4,2,1,0
436,85,90,0,0,0,0
437,24,29,0,3,1,1
438,65,61,0,0,0,0
439,27,32,3,3,1,1
440,5,14,2,2,1,1
441,15,32,3,3,0,0
442,22,24,3,3,1,1
443,15,30,1,1,1,1
444,11,24,0,0,0,0
445,26,38,0,0,0,0
446,45,61,0,0,0,0
447,5,12,0,0,1,1
448,30,28,0,0,1,0
449,6,20,2,2,1,1
450,41,41,0,0,0,0
451,80,56,0,0,1,1
452,36,35,0,0,0,0
453,59,60,0,0,0,0
454,26,29,1,3,0,1
455,35,44,4,0,1,1
456,79,112,2,0,1,1
457,25,32,0,0,1,1
458,47,-174,0,0,0,0
459,34,35,0,0,0,0
460,36,37,1,1,1,1
461,85,78,0,0,1,0
462,36,46,3,3,0,0
463,1,5,0,0,1,1
464,90,111,0,0,1,1
465,52,40,3,3,0,0
466,35,45,0,0,1,1
467,31,41,0,0,0,0
468,13,20,0,0,0,0
469,1,-2,2,2,1,1
470,20,22,3,3,1,1
471,46,43,2,0,0,0
472,44,37,1,1,1,0
473,26,22,1,3,1,1
474,17,35,0,0,0,0
475,35,34,2,3,0,0
476,24,34,2,2,1,1
477,32,30,1,1,1,1
478,29,36,4,0,0,0
479,26,21,2,2,1,1
480,28,41,1,1,0,0
481,13,38,0,0,1,1
482,25,35,0,0,0,0
483,52,51,1,1,0,0
484,1,11,0,0,1,1
485,25,30,4,4,1,1
486,25,20,2,2,1,1
487,35,47,1,1,0,0
488,24,20,2,2,1,1
489,43,48,0,0,0,1
490,23,37,3,3,1,1
491,25,35,1,1,0,0
492,14,21,4,0,0,0
493,22,29,1,1,0,0
494,45,33,3,0,1,1
495,60,43,0,0,1,1
496,30,31,2,2,1,1
497,26,29,1,0,0,0
498,20,34,0,0,0,0
499,30,35,1,1,0,0
500,47,39,0,0,0,0
501,40,33,3,0,0,0
502,35,42,0,0,0,0
503,27,37,0,1,1,1
504,51,42,0,0,1,1
505,2,1,2,2,1,0
506,54,56,0,0,0,1
507,30,25,3,0,1,1
508,16,19,0,0,0,1
509,27,36,0,0,0,0
510,39,40,0,0,0,0
511,1,5,0,0,1,1
512,45,47,0,0,1,1
513,50,69,0,0,0,0
514,55,53,3,0,0,0
515,26,33,0,0,1,1
516,34,36,0,0,1,1
517,28,43,0,0,0,0
518,26,28,0,0,1,1
519,31,37,0,0,0,0
520,8,17,3,1,0,0
521,65,52,0,0,0,0
522,88,96,0,0,1,0
523,24,29,1,4,1,1
524,7,23,1,0,0,0
525,17,40,0,0,0,1
526,38,40,0,0,1,1
527,4,4,2,2,0,0
528,26,40,1,1,1,1
529,25,27,0,0,0,0
530,100,100,0,0,0,0
531,2,4,0,4,0,1
532,40,41,2,1,0,0
533,74,35,0,0,0,0
534,17,24,1,1,0,0
535,26,40,2,2,0,0
536,50,45,3,1,0,0
537,27,45,1,1,0,0
538,50,48,2,2,0,0
539,55,36,2,2,0,0
540,62,57,1,1,0,0
541,60,41,0,0,1,1
542,31,41,1,1,0,0
543,65,62,3,3,1,1
544,34,46,0,0,0,0
545,32,36,4,3,1,1
546,21,29,2,2,1,1
547,31,40,1,1,0,0
548,32,31,3,3,0,0
549,22,35,0,0,0,0
550,24,23,4,2,1,1
551,27,46,0,0,1,1
552,4,15,4,0,1,1
553,73,45,3,3,1,1
554,2,10,3,3,1,1
555,2,14,2,2,0,1
556,21,31,1,1,1,1
557,26,36,4,3,0,0
558,22,37,3,3,0,0
559,60,52,0,0,0,0
560,68,59,1,4,0,0
561,64,42,1,1,1,1
562,33,52,1,1,0,1
563,6,18,0,0,0,1
564,42,46,1,1,0,0
565,34,43,2,2,0,0
566,36,35,0,0,1,1
567,55,44,3,3,0,0
568,56,50,1,1,1,1
569,26,32,3,3,1,1
570,34,51,0,0,0,0
571,30,46,4,0,1,1
572,45,40,0,0,0,0
573,24,34,1,1,1,1
574,26,39,3,4,0,0
575,37,28,1,1,1,1
576,32,44,0,1,0,1
577,30,37,2,0,1,1
578,37,50,0,0,0,0
579,26,45,0,0,0,0
580,57,62,0,0,0,0
581,40,35,1,1,1,1
582,28,47,3,1,0,0
583,1,5,3,3,0,1
584,37,42,3,3,0,0
585,22,32,0,0,0,0
586,21,29,1,1,0,0
587,53,52,3,3,0,1
588,35,47,0,0,0,0
589,29,35,4,0,1,1
590,78,76,0,2,0,1
591,26,39,3,3,1,1
592,24,28,3,0,1,1
593,28,41,0,0,0,0
594,26,36,4,3,0,0
595,26,29,1,3,1,1
596,29,37,3,3,0,0
597,55,78,0,0,0,0
598,65,70,3,0,0,0
599,12,13,0,0,1,1
600,24,34,4,4,1,1
601,29,40,0,0,0,0
602,46,42,4,0,0,0
603,19,38,0,0,0,0
604,2,23,0,0,0,0
605,23,34,1,0,0,0
606,27,35,0,1,0,0
607,1,6,2,2,1,1
608,30,30,0,0,1,1
609,24,30,2,2,1,1
610,29,29,2,2,1,1
611,5,6,2,1,0,0
612,4,24,1,2,1,1
613,34,43,0,0,0,0
614,30,163,2,2,1,1
615,90,94,2,0,0,0
616,67,58,3,3,0,0
617,27,40,0,0,0,0
618,25,35,3,3,1,1
619,2,11,4,2,1,1
620,23,30,0,0,0,0
621,22,35,3,0,1,1
622,34,34,0,0,0,0
623,52,47,0,0,0,0
624,29,26,1,1,1,1
625,74,49,0,0,1,1
626,23,38,1,1,1,1
627,54,63,4,0,0,0
628,58,70,0,0,0,0
629,5,18,2,2,0,1
630,29,42,0,0,0,0
631,26,40,2,2,0,0
632,55,51,3,0,0,0
633,45,48,3,3,0,0
634,27,41,2,2,1,1
635,28,39,0,0,1,1
636,30,33,0,0,1,1
637,32,35,2,2,0,0
638,25,47,0,0,0,0
639,19,39,0,1,0,0
640,1,2,2,2,0,1
641,35,38,2,2,1,1
642,52,45,4,3,0,0
643,18,49,1,1,1,1
644,50,50,3,0,0,0
645,20,42,0,0,0,1
646,62,50,1,1,0,0
647,12,24,4,0,0,0
648,21,20,2,0,1,1
649,50,56,3,3,0,0
650,35,39,0,0,0,0
651,50,61,2,3,0,0
652,60,59,2,2,0,1
653,36,39,0,0,0,0
654,35,31,1,1,0,0
655,40,39,0,0,0,0
656,35,29,0,0,0,0
657,41,45,0,0,0,0
658,60,64,0,0,1,1
659,65,48,0,0,1,1
660,21,26,3,3,1,1
661,24,22,2,4,1,1
662,2,0,0,0,1,1
663,60,42,3,1,0,0
664,25,45,1,1,0,0
665,8,17,0,0,1,1
666,26,34,4,3,1,1
667,45,48,3,0,0,0
668,47,40,3,3,1,1
669,30,46,0,0,0,0
670,11,25,0,0,0,1
671,37,41,0,0,0,0
672,25,35,0,0,1,1
673,27,33,2,2,1,1
674,9,13,0,0,0,1
675,45,38,1,1,0,0
676,60,63,0,0,0,0
677,81,50,2,0,1,1
678,69,74,0,0,0,0
679,72,65,0,0,1,1
680,29,37,1,3,1,1
681,58,56,0,0,0,0
682,27,42,0,0,0,0
683,34,40,0,0,0,0
684,27,55,3,0,0,1
685,28,31,0,0,1,1
686,45,39,1,1,0,0
687,37,34,0,0,1,1
688,36,33,2,2,0,0
689,35,30,3,0,1,1
690,29,82,0,0,0,0
691,65,51,0,0,0,0
692,2,3,1,1,1,1
693,53,47,3,3,0,0
694,31,38,0,0,0,0
695,26,30,0,0,0,0
696,26,31,1,1,1,1
697,40,30,2,2,0,0
698,27,49,0,0,0,0
699,36,53,0,0,0,0
700,60,58,0,0,0,0
701,26,27,1,1,1,1
702,71,42,2,2,1,1
703,1,-1,1,0,0,1
704,9,28,0,0,0,1
705,27,46,0,0,0,0
706,53,52,0,0,0,0
707,60,42,0,0,0,0
708,30,37,3,3,0,0
709,25,30,1,1,0,0
710,32,35,1,1,1,1
711,1,11,3,0,1,1
712,37,54,1,1,0,0
713,42,43,0,0,0,1
714,57,49,0,0,0,0
715,12,30,0,0,1,1
716,65,109,1,1,0,0
717,8,16,0,0,1,1
718,62,75,0,0,0,0
719,3,34,3,2,1,1
720,58,32,1,1,0,0
721,50,55,2,2,0,0
722,39,41,4,0,1,1
723,4,9,2,0,1,1
724,16,27,1,1,0,0
725,30,24,3,3,0,0
726,51,41,0,3,0,0
727,26,29,3,3,0,0
728,80,86,0,0,1,1
729,57,50,0,0,1,1
730,36,37,1,1,0,0
731,30,30,0,0,1,1
732,29,40,1,1,1,1
733,61,68,1,1,0,0
734,31,39,0,0,1,1
735,28,23,2,2,1,1
736,34,35,1,1,1,1
737,42,62,0,0,1,1
738,32,48,2,2,0,0
739,40,117,3,3,0,0
740,25,35,3,3,0,0
741,26,33,0,0,0,1
742,40,37,0,0,0,0
743,72,75,0,0,0,0
744,50,50,0,0,1,1
745,24,99,1,1,0,0
746,32,38,1,1,1,1
747,26,37,1,1,0,1
748,6,14,0,0,0,0
749,49,51,3,3,0,0
750,90,103,0,2,0,0
751,27,37,1,2,0,0
752,26,41,3,3,1,1
753,20,35,3,3,1,1
754,1,10,2,2,1,1
755,50,46,1,0,0,0
756,19,25,1,1,1,0
757,1,7,2,2,1,1
758,40,45,0,0,0,0
759,32,42,2,2,0,0
760,24,34,0,0,1,1
761,1,12,4,3,1,1
762,26,34,2,0,1,1
763,27,48,3,0,0,0
764,16,37,0,0,0,0
765,27,33,2,2,1,1
766,9,15,0,0,0,1
767,3,3,0,0,1,0
768,24,27,4,0,1,1
769,75,88,0,0,0,0
770,26,298,3,0,0,0
771,32,36,0,0,1,1
772,19,-57,0,0,1,1
773,33,32,3,3,1,1
774,2,8,0,0,1,1
775,21,34,2,2,1,1
776,28,36,2,0,1,1
777,42,38,1,1,0,0
778,58,42,0,0,0,0
779,1,11,0,0,0,1
780,64,69,0,0,1,1
781,26,29,0,2,0,0
782,27,29,1,1,0,0
783,28,38,0,0,1,1
784,1,8,2,2,0,1
785,15,27,0,0,1,1
786,64,58,0,0,0,0
787,1,7,2,0,0,0
788,18,31,1,1,0,0
789,7,16,1,1,0,0
790,29,33,1,1,1,1
791,20,37,0,0,0,0
792,20,32,4,0,1,1
793,2,10,2,2,0,0
794,36,34,1,1,1,1
795,22,29,2,2,1,1
796,57,72,0,0,0,0
797,30,44,4,0,1,1
798,15,33,0,0,1,1
799,25,33,1,1,1,1
800,36,38,1,3,0,0
801,27,52,1,1,1,0
802,35,193,3,0,0,0
803,77,74,0,0,0,0
804,26,36,1,1,1,1
805,51,53,0,0,1,1
806,22,38,1,1,0,0
807,36,46,0,0,0,0
808,2,31,0,2,1,1
809,34,39,4,0,0,0
810,54,56,0,0,0,0
811,54,37,0,0,1,1
812,35,42,1,0,1,0
813,54,55,0,0,0,0
814,36,32,0,0,0,0
815,2,14,2,2,0,1
816,1,0,2,2,1,1
817,30,40,2,2,0,0
818,29,41,3,1,1,1
819,8,5,0,4,1,1
820,36,45,0,0,1,1
821,40,45,0,0,0,0
822,47,44,1,1,0,0
823,9,18,0,0,1,1
824,30,37,0,0,0,0
825,21,37,1,1,0,0
826,72,51,0,0,0,0
827,74,75,2,0,1,1
828,11,15,0,0,1,1
829,1,9,3,0,0,1
830,13,29,0,0,1,1
831,50,45,2,2,0,0
832,38,38,0,0,0,0
833,22,35,0,0,0,0
834,52,69,0,0,1,1
835,20,32,1,1,1,1
836,25,30,3,3,1,1
837,46,46,3,0,0,0
838,82,85,0,0,0,0
839,46,55,0,0,0,1
840,1,37,3,1,0,1
841,61,46,3,2,1,1
842,26,91,3,0,0,0
843,32,25,2,2,1,1
844,14,22,1,1,0,1
845,23,29,3,0,1,1
846,45,43,3,0,0,0
847,96,94,2,2,1,1
848,29,25,2,2,0,0
849,54,45,0,0,0,1
850,32,29,1,1,0,0
851,62,53,0,0,1,1
852,61,50,0,0,1,1
853,1,-1,3,3,0,0
854,6,23,3,3,1,1
855,86,71,0,0,1,1
856,35,40,4,0,1,1
857,2,18,3,3,1,1
858,60,60,0,0,1,1
859,1,15,3,0,0,1
860,10,27,1,1,0,0
861,26,33,2,0,1,1
862,15,29,1,1,0,0
863,1,20,2,0,0,1
864,24,39,0,0,1,1
865,8,23,0,0,1,1
866,37,44,1,3,0,0
867,35,36,3,3,0,0
868,2,21,3,4,1,1
869,28,39,4,0,1,1
870,60,69,2,2,0,0
871,28,31,0,0,0,1
872,26,41,2,2,0,0
873,26,37,1,0,1,1
874,39,47,1,3,0,0
875,1,0,2,2,0,0
876,54,43,0,0,0,0
877,30,28,0,0,0,0
878,26,44,1,1,1,1
879,65,66,0,0,0,0
880,36,41,3,3,0,0
881,4,22,0,0,1,1
882,75,79,2,2,0,0
883,26,33,2,2,1,1
884,47,38,0,0,0,0
885,20,37,1,1,1,1
886,24,32,1,1,1,1
887,17,28,0,0,0,0
888,56,146,0,0,1,1
889,50,42,0,0,0,0
890,39,35,2,2,0,0
891,40,56,2,2,1,1
892,68,49,1,0,1,1
893,56,74,0,0,0,0
894,85,97,2,0,0,0
895,60,41,0,3,1,1
896,26,33,3,3,1,1
897,48,49,3,3,0,0
898,35,32,2,4,0,0
899,16,20,0,0,1,1
900,65,47,3,3,0,0
901,36,34,3,3,0,0
902,16,25,0,0,0,0
903,8,16,3,3,0,0
904,85,85,2,0,1,1
905,3,14,2,2,1,0
906,18,29,0,0,1,1
907,37,50,2,2,0,0
908,23,32,2,2,1,1
909,1,-3,3,0,0,1
910,40,51,0,0,0,0
911,24,38,4,0,1,1
912,1,9,0,0,0,1
913,25,31,0,0,0,0
914,24,22,1,1,1,1
915,45,44,0,0,0,0
916,50,48,0,0,1,1
917,30,34,1,1,0,0
918,75,79,0,0,1,1
919,1,12,3,2,1,1
920,45,48,0,0,1,1
921,37,32,3,3,1,1
922,37,37,2,3,0,0
923,36,42,1,1,1,1
924,52,37,1,1,0,0
925,48,46,1,1,0,0
926,51,38,0,0,1,1
927,69,75,0,0,0,0
928,14,29,0,0,1,1
929,90,1395,0,0,0,0
930,16,33,0,0,0,0
931,75,52,0,0,1,1
932,26,29,1,1,0,0
933,70,49,0,0,1,1
934,58,61,0,0,0,0
935,60,69,0,0,0,1
936,43,37,2,0,1,1
937,65,46,0,0,1,1
938,16,32,3,3,1,0
939,42,41,0,0,1,1
940,33,34,1,1,1,1
941,36,38,3,3,0,0
942,2,3,4,0,0,1
943,40,45,0,0,0,0
944,26,36,4,1,1,1
945,28,25,3,3,1,1
946,22,33,3,0,1,1
947,85,103,0,0,0,0
948,38,39,2,4,1,1
949,26,31,3,3,1,1
950,26,33,3,3,0,0
951,28,39,1,1,0,0
952,36,62,0,0,0,0
953,37,36,0,0,0,1
954,3,11,2,2,1,1
955,54,55,3,3,0,0
956,26,45,1,1,0,0
957,26,32,3,0,1,1
958,28,37,0,0,1,1
959,4,8,0,0,1,1
960,75,59,2,0,0,1
961,38,32,1,1,1,1
962,32,37,1,1,0,0
963,35,32,3,3,0,0
964,26,32,2,2,0,0
965,24,35,4,0,1,1
966,76,63,0,0,1,1
967,75,54,0,0,0,0
968,26,35,0,0,0,0
969,60,33,0,0,1,1
970,38,36,1,1,1,1
971,27,38,0,0,1,0
972,16,27,3,3,1,1
973,5,9,0,0,1,1
974,60,46,0,0,1,1
975,26,36,0,0,0,0
976,35,38,3,2,1,1
977,54,65,0,0,0,0
978,19,28,1,1,1,1
979,32,36,2,0,1,1
980,26,32,1,1,0,0
981,55,54,0,0,0,0
982,25,47,1,1,1,1
983,38,29,3,3,1,1
984,10,36,0,0,0,1
985,16,34,0,0,0,1
986,14,26,0,0,0,1
987,29,42,0,0,0,1
988,39,39,1,1,1,0
989,26,35,3,3,1,1
990,60,55,0,0,0,1
991,69,52,0,0,1,1
992,26,31,3,3,1,1
993,11,20,0,0,0,1
