,age_true,age_pred,race_true,race_pred,gender_true,gender_pred
147,45,76,0,2,0,0
148,17,33,0,0,1,1
149,38,54,0,0,1,1
150,38,45,0,0,1,1
151,26,45,2,2,1,1
152,21,37,0,0,1,1
153,30,46,0,0,1,1
154,28,39,2,2,1,1
155,82,81,0,0,0,0
156,38,43,4,3,0,0
157,37,60,0,0,1,1
158,29,35,1,1,1,1
159,7,34,1,4,1,1
160,72,58,2,0,0,0
161,75,60,4,0,0,0
162,23,34,3,3,1,1
163,58,75,0,0,0,0
164,30,37,2,2,1,1
165,37,4,1,1,0,0
166,39,41,0,0,0,0
167,12,43,0,0,1,1
168,35,41,2,0,0,0
169,27,34,0,0,1,1
170,18,34,0,0,0,0
171,50,59,3,3,0,1
172,23,40,1,1,1,1
173,33,148,1,0,0,0
174,58,89,0,0,0,0
175,46,48,3,3,0,0
176,2,30,1,1,1,1
177,35,52,1,1,1,0
178,3,13,1,1,1,0
179,42,535,0,0,1,1
180,28,34,0,0,0,0
181,40,68,0,0,1,1
182,26,36,1,1,0,0
183,99,685,0,0,1,0
184,16,35,0,0,0,1
185,26,35,2,2,0,0
186,57,68,0,0,1,1
187,5,19,3,1,1,1
188,4,22,4,3,1,1
189,26,27,1,1,1,1
190,17,35,0,0,1,1
191,27,39,4,0,0,0
192,23,33,4,4,1,1
193,36,55,0,0,0,0
194,26,41,1,1,1,1
195,15,52,0,0,0,1
196,1,16,4,2,1,1
197,1,26,3,0,0,0
198,69,77,0,0,1,1
199,34,36,3,0,1,1
200,32,71,0,0,1,0
201,88,80,0,0,1,0
202,25,34,1,3,1,1
203,58,64,0,0,0,0
204,27,44,0,0,0,0
205,26,51,3,0,0,0
206,14,32,0,0,0,1
207,4,17,2,2,0,0
208,3,23,2,2,0,1
209,68,65,0,1,0,1
210,45,47,3,3,0,0
211,18,32,1,1,1,1
212,59,55,0,0,1,1
213,18,42,0,0,1,1
214,65,81,0,0,0,0
215,36,47,0,0,1,1
216,41,51,0,0,1,1
217,22,38,0,0,0,0
218,85,73,0,0,0,0
219,27,43,0,0,1,1
220,4,25,4,4,1,1
221,49,48,0,0,1,1
222,54,60,0,2,0,0
223,35,43,3,3,1,1
224,43,52,1,1,0,0
225,30,50,0,0,0,0
226,66,67,2,2,0,0
227,2,28,0,0,1,0
228,38,76,1,3,1,1
229,22,35,1,1,1,1
230,29,47,0,0,0,0
231,53,54,0,0,1,1
232,21,44,0,0,1,1
233,25,27,1,1,1,1
234,32,39,1,1,0,0
235,15,40,4,0,1,1
236,51,67,0,0,1,1
237,79,155,0,0,1,1
238,86,105,2,0,0,0
239,56,54,0,0,0,0
240,30,49,4,0,0,0
241,42,57,1,1,1,1
242,20,45,0,0,1,1
243,43,46,3,3,0,0
244,26,43,0,1,0,1
245,40,52,0,0,0,0
246,29,41,1,1,1,1
247,16,38,0,0,1,1
248,14,29,2,2,0,0
249,26,37,0,0,0,0
250,40,54,0,0,1,1
251,26,39,3,3,0,0
252,63,86,0,2,0,0
253,25,34,4,0,1,1
254,35,53,0,0,1,1
255,37,43,1,1,0,0
256,47,50,0,0,1,1
257,39,48,3,3,1,1
258,48,51,0,3,0,0
259,1,24,0,0,1,1
260,31,51,1,0,0,0
261,16,31,0,1,1,1
262,26,41,1,1,1,1
263,37,26,0,3,1,1
264,55,69,0,0,1,1
265,35,33,1,1,1,1
266,28,40,1,0,0,0
267,28,48,0,0,1,1
268,28,49,1,1,0,0
269,40,42,1,1,1,1
270,40,51,2,2,0,0
271,58,53,0,0,0,0
272,32,44,1,1,0,0
273,17,32,1,1,1,1
274,36,45,0,0,1,1
275,36,50,0,0,0,0
276,26,36,3,3,1,1
277,46,72,0,0,1,1
278,29,37,0,0,0,0
279,16,34,0,0,1,1
280,29,37,0,0,1,1
281,26,50,3,3,0,0
282,22,38,3,3,1,1
283,3,8,2,2,1,1
284,51,42,2,1,1,1
285,36,35,3,1,0,0
286,31,34,1,1,0,0
287,1,43,4,2,1,1
288,70,72,0,0,1,1
289,10,35,4,1,0,0
290,43,46,1,1,1,1
291,28,47,0,4,1,1
292,42,47,3,3,0,0
293,36,57,0,0,1,1
294,54,45,0,0,0,0
295,35,43,4,0,0,0
296,27,46,0,0,0,0
297,55,48,0,0,0,0
298,57,49,0,0,1,1
299,9,34,0,0,0,0
300,26,34,2,2,1,1
301,38,47,2,2,0,0
302,37,39,1,1,0,0
303,61,63,3,3,0,0
304,27,40,3,3,1,1
305,26,33,1,1,0,0
306,49,42,3,3,0,0
307,36,45,0,0,0,0
308,44,37,0,0,0,0
309,56,55,2,2,1,1
310,32,42,1,3,0,0
311,5,20,0,0,0,0
312,20,39,0,0,0,0
313,68,71,0,0,0,0
314,22,32,2,2,1,1
315,50,48,0,0,0,0
316,42,42,2,2,0,0
317,60,79,3,0,0,0
318,35,40,3,4,1,1
319,37,42,0,0,0,0
320,30,51,0,0,0,0
321,38,50,2,2,1,1
322,48,73,0,0,0,0
323,29,41,0,0,1,1
324,14,39,0,0,1,1
325,30,42,3,0,1,1
326,33,33,1,1,1,1
327,25,34,3,2,1,1
328,54,54,0,0,1,1
329,37,25,3,3,0,0
330,32,41,3,3,1,1
331,27,45,0,0,0,0
332,50,83,0,0,1,1
333,36,45,3,3,0,0
334,41,52,0,0,1,1
335,3,15,0,0,1,1
336,45,47,3,3,0,0
337,39,58,2,2,1,1
338,85,101,0,0,1,1
339,66,79,0,0,1,1
340,63,85,0,0,0,0
341,2,13,0,0,1,1
342,67,67,0,0,0,0
343,8,27,0,0,1,1
344,90,86,1,1,0,0
345,18,31,0,1,1,1
346,50,53,1,0,0,0
347,35,56,0,0,1,0
348,1,24,2,2,1,0
349,38,31,1,1,1,1
350,25,48,0,0,1,1
351,26,39,4,0,1,1
352,1,28,0,0,0,0
353,24,35,2,2,0,0
354,16,31,0,0,0,0
355,35,82,0,0,0,0
356,12,23,0,0,0,1
357,8,32,0,0,1,1
358,26,33,0,3,1,1
359,28,39,0,0,1,1
360,26,43,2,2,0,0
361,22,54,0,0,1,1
362,26,41,0,0,1,1
363,20,29,0,0,1,1
364,32,39,1,1,0,0
365,26,42,0,0,1,1
366,26,39,1,1,1,1
367,53,63,0,0,0,0
368,27,36,2,2,1,1
369,73,80,0,0,1,1
370,31,36,1,1,0,0
371,28,47,1,1,0,0
372,26,40,2,2,0,0
373,21,35,0,0,0,0
374,35,47,3,3,0,0
375,40,83,0,0,1,1
376,20,34,1,1,1,1
377,54,56,0,0,1,1
378,28,30,2,2,0,0
379,10,23,0,0,1,1
380,45,45,1,1,0,0
381,29,36,1,1,1,1
382,54,65,0,0,1,1
383,5,14,2,2,0,1
384,5,27,0,0,1,1
385,37,45,0,0,0,0
386,25,33,1,1,1,1
387,2,14,2,2,0,0
388,41,44,1,1,1,0
389,26,27,0,0,1,0
390,23,32,2,2,1,1
391,25,36,1,1,1,1
392,43,41,1,1,1,1
393,36,62,0,0,1,1
394,14,31,0,0,1,1
395,1,30,0,0,0,0
396,28,37,3,3,0,0
397,25,40,0,0,1,1
398,26,28,1,1,0,1
399,37,44,1,1,1,1
400,34,40,2,2,1,1
401,62,63,0,0,1,1
402,3,10,3,3,1,1
403,2,11,2,2,0,0
404,1,21,0,0,0,0
405,2,16,3,3,0,1
406,38,38,1,3,0,0
407,18,37,3,3,1,1
408,26,39,0,0,1,1
409,1,7,2,2,1,0
410,28,47,0,0,1,1
411,26,33,0,0,0,0
412,28,51,0,0,0,0
413,40,31,1,1,1,0
414,27,40,1,1,1,1
415,34,43,0,0,0,0
416,54,56,0,0,0,0
417,32,33,0,0,1,1
418,17,36,1,4,0,0
419,29,37,1,2,1,1
420,28,43,2,2,0,0
421,55,63,3,3,1,1
422,85,75,0,0,1,1
423,60,53,0,0,0,0
424,50,44,3,1,0,0
425,45,86,0,0,1,1
426,24,44,0,0,1,1
427,2,12,0,0,0,1
428,57,67,0,0,0,0
429,27,35,3,3,1,1
430,26,47,0,0,0,1
431,56,79,0,3,0,0
432,17,35,0,0,1,1
433,26,34,1,1,1,1
434,24,39,1,1,0,0
435,1,16,4,2,1,0
436,85,92,0,0,0,0
437,24,38,0,3,1,1
438,65,74,0,0,0,0
439,27,36,3,3,1,1
440,5,22,2,2,1,1
441,15,31,3,3,0,0
442,22,32,3,3,1,1
443,15,41,1,1,1,1
444,11,37,0,0,0,0
445,26,41,0,0,0,0
446,45,60,0,0,0,0
447,5,30,0,0,1,1
448,30,39,0,0,1,0
449,6,22,2,2,1,1
450,41,47,0,0,0,0
451,80,76,0,0,1,1
452,36,38,0,0,0,0
453,59,98,0,0,0,0
454,26,34,1,3,0,0
455,35,53,4,0,1,1
456,79,80,2,0,1,1
457,25,39,0,0,1,1
458,47,70,0,0,0,0
459,34,43,0,0,0,0
460,36,41,1,1,1,1
461,85,75,0,0,1,1
462,36,52,3,3,0,0
463,1,19,0,0,1,0
464,90,120,0,0,1,1
465,52,52,3,3,0,0
466,35,48,0,0,1,1
467,31,52,0,0,0,0
468,13,30,0,0,0,0
469,1,2,2,2,1,1
470,20,28,3,4,1,1
471,46,63,2,0,0,0
472,44,45,1,1,1,1
473,26,28,1,3,1,0
474,17,38,0,0,0,0
475,35,39,2,2,0,0
476,24,40,2,2,1,1
477,32,39,1,4,1,1
478,29,44,4,0,0,0
479,26,32,2,2,1,1
480,28,46,1,1,0,0
481,13,41,0,0,1,1
482,25,49,0,0,0,0
483,52,51,1,1,0,0
484,1,21,0,0,1,1
485,25,35,4,4,1,1
486,25,22,2,2,1,1
487,35,51,1,1,0,0
488,24,29,2,2,1,1
489,43,48,0,0,0,0
490,23,39,3,3,1,1
491,25,40,1,1,0,0
492,14,32,4,0,0,0
493,22,30,1,1,0,0
494,45,36,3,3,1,1
495,60,251,0,0,1,1
496,30,44,2,2,1,1
497,26,36,1,0,0,0
498,20,39,0,0,0,1
499,30,35,1,1,0,0
500,47,51,0,0,0,0
501,40,43,3,0,0,0
502,35,45,0,0,0,0
503,27,44,0,1,1,1
504,51,54,0,0,1,1
505,2,20,2,2,1,0
506,54,66,0,0,0,0
507,30,32,3,3,1,1
508,16,32,0,0,0,1
509,27,42,0,0,0,0
510,39,47,0,0,0,0
511,1,17,0,0,1,0
512,45,73,0,0,1,1
513,50,82,0,0,0,0
514,55,59,3,0,0,0
515,26,41,0,0,1,1
516,34,42,0,0,1,1
517,28,49,0,0,0,0
518,26,39,0,0,1,1
519,31,48,0,0,0,0
520,8,26,3,2,0,0
521,65,54,0,0,0,0
522,88,126,0,0,1,1
523,24,41,1,4,1,1
524,7,20,1,0,0,1
525,17,50,0,0,0,1
526,38,52,0,0,1,1
527,4,10,2,2,0,0
528,26,43,1,1,1,1
529,25,35,0,0,0,0
530,100,125,0,0,0,0
531,2,6,0,2,0,0
532,40,40,2,1,0,0
533,74,42,0,0,0,0
534,17,31,1,1,0,0
535,26,60,2,2,0,0
536,50,53,3,1,0,0
537,27,49,1,1,0,0
538,50,46,2,2,0,0
539,55,49,2,2,0,0
540,62,65,1,1,0,0
541,60,49,0,0,1,1
542,31,44,1,1,0,0
543,65,62,3,3,1,0
544,34,59,0,0,0,0
545,32,40,4,3,1,1
546,21,35,2,2,1,1
547,31,45,1,1,0,0
548,32,39,3,3,0,0
549,22,52,0,0,0,0
550,24,18,4,2,1,1
551,27,58,0,0,1,1
552,4,22,4,2,1,0
553,73,51,3,3,1,1
554,2,21,3,3,1,1
555,2,22,2,2,0,0
556,21,43,1,1,1,1
557,26,38,4,0,0,0
558,22,41,3,3,0,0
559,60,67,0,0,0,0
560,68,56,1,1,0,0
561,64,50,1,1,1,1
562,33,61,1,1,0,0
563,6,27,0,0,0,1
564,42,44,1,1,0,0
565,34,49,2,2,0,0
566,36,41,0,0,1,1
567,55,52,3,3,0,0
568,56,47,1,1,1,1
569,26,33,3,3,1,1
570,34,65,0,0,0,0
571,30,53,4,0,1,1
572,45,44,0,0,0,0
573,24,42,1,1,1,1
574,26,37,3,4,0,0
575,37,36,1,1,1,1
576,32,48,0,0,0,1
577,30,51,2,0,1,1
578,37,54,0,0,0,0
579,26,54,0,0,0,0
580,57,76,0,0,0,0
581,40,47,1,1,1,1
582,28,56,3,1,0,0
583,1,13,3,4,0,1
584,37,46,3,3,0,0
585,22,44,0,0,0,0
586,21,31,1,1,0,0
587,53,56,3,3,0,0
588,35,46,0,0,0,0
589,29,44,4,2,1,1
590,78,82,0,2,0,1
591,26,46,3,3,1,1
592,24,32,3,0,1,1
593,28,48,0,0,0,0
594,26,40,4,3,0,0
595,26,35,1,1,1,1
596,29,42,3,3,0,0
597,55,74,0,0,0,0
598,65,79,3,0,0,0
599,12,22,0,0,1,1
600,24,42,4,4,1,1
601,29,49,0,0,0,0
602,46,43,4,0,0,0
603,19,41,0,0,0,0
604,2,35,0,0,0,0
605,23,39,1,1,0,0
606,27,40,0,1,0,0
607,1,19,2,2,1,1
608,30,44,0,0,1,1
609,24,33,2,2,1,1
610,29,32,2,2,1,1
611,5,14,2,1,0,0
612,4,43,1,2,1,1
613,34,56,0,0,0,0
614,30,41,2,2,1,1
615,90,69,2,0,0,0
616,67,62,3,0,0,0
617,27,48,0,0,0,0
618,25,39,3,3,1,1
619,2,20,4,2,1,1
620,23,36,0,0,0,0
621,22,37,3,0,1,1
622,34,42,0,0,0,0
623,52,52,0,0,0,0
624,29,37,1,1,1,1
625,74,62,0,0,1,1
626,23,47,1,1,1,1
627,54,68,4,0,0,0
628,58,71,0,0,0,0
629,5,30,2,2,0,0
630,29,46,0,0,0,0
631,26,42,2,2,0,0
632,55,53,3,0,0,0
633,45,55,3,3,0,0
634,27,49,2,2,1,0
635,28,70,0,0,1,1
636,30,42,0,0,1,1
637,32,40,2,2,0,0
638,25,59,0,0,0,0
639,19,38,0,2,0,0
640,1,26,2,2,0,0
641,35,43,2,2,1,1
642,52,55,4,0,0,0
643,18,38,1,1,1,1
644,50,61,3,0,0,0
645,20,43,0,0,0,1
646,62,55,1,2,0,0
647,12,26,4,4,0,0
648,21,25,2,2,1,1
649,50,58,3,3,0,0
650,35,44,0,0,0,0
651,50,63,2,3,0,0
652,60,92,2,0,0,1
653,36,56,0,0,0,0
654,35,37,1,1,0,0
655,40,42,0,0,0,0
656,35,47,0,0,0,0
657,41,53,0,0,0,0
658,60,74,0,0,1,1
659,65,57,0,0,1,1
660,21,37,3,3,1,1
661,24,31,2,2,1,1
662,2,9,0,0,1,1
663,60,54,3,1,0,0
664,25,45,1,1,0,0
665,8,28,0,0,1,1
666,26,37,4,3,1,1
667,45,73,3,0,0,0
668,47,44,3,3,1,1
669,30,52,0,0,0,0
670,11,39,0,0,0,1
671,37,49,0,0,0,0
672,25,43,0,0,1,1
673,27,37,2,2,1,1
674,9,26,0,0,0,1
675,45,41,1,1,0,0
676,60,70,0,0,0,0
677,81,58,2,0,1,1
678,69,69,0,0,0,0
679,72,94,0,0,1,0
680,29,37,1,1,1,1
681,58,63,0,0,0,0
682,27,47,0,0,0,0
683,34,41,0,0,0,0
684,27,68,3,0,0,0
685,28,42,0,0,1,1
686,45,41,1,1,0,0
687,37,45,0,0,1,1
688,36,41,2,2,0,0
689,35,35,3,0,1,1
690,29,50,0,0,0,0
691,65,61,0,0,0,0
692,2,19,1,1,1,1
693,53,51,3,1,0,0
694,31,42,0,0,0,0
695,26,34,0,0,0,0
696,26,34,1,2,1,1
697,40,40,2,2,0,0
698,27,55,0,0,0,0
699,36,67,0,0,0,0
700,60,68,0,0,0,0
701,26,34,1,1,1,0
702,71,49,2,2,1,1
703,1,17,1,0,0,0
704,9,25,0,0,0,1
705,27,58,0,0,0,0
706,53,103,0,0,0,0
707,60,60,0,0,0,0
708,30,40,3,3,0,0
709,25,32,1,1,0,0
710,32,36,1,1,1,1
711,1,20,3,0,1,1
712,37,58,1,1,0,1
713,42,61,0,0,0,1
714,57,55,0,0,0,0
715,12,36,0,0,1,1
716,65,72,1,1,0,0
717,8,23,0,0,1,1
718,62,90,0,0,0,0
719,3,40,3,2,1,0
720,58,47,1,1,0,0
721,50,56,2,2,0,0
722,39,58,4,0,1,1
723,4,20,2,2,1,0
724,16,32,1,1,0,0
725,30,32,3,3,0,0
726,51,44,0,3,0,0
727,26,35,3,3,0,0
728,80,110,0,0,1,1
729,57,89,0,0,1,0
730,36,35,1,1,0,0
731,30,39,0,0,1,1
732,29,29,1,0,1,0
733,61,78,1,1,0,0
734,31,38,0,0,1,1
735,28,31,2,2,1,1
736,34,39,1,1,1,1
737,42,64,0,0,1,1
738,32,37,2,2,0,0
739,40,46,3,3,0,0
740,25,41,3,3,0,1
741,26,36,0,2,0,1
742,40,48,0,0,0,0
743,72,95,0,0,0,0
744,50,54,0,0,1,1
745,24,31,1,1,0,0
746,32,35,1,1,1,1
747,26,40,1,1,0,1
748,6,29,0,0,0,0
749,49,57,3,3,0,0
750,90,71,0,2,0,0
751,27,53,1,1,0,0
752,26,47,3,3,1,1
753,20,34,3,3,1,1
754,1,28,2,2,1,1
755,50,59,1,1,0,0
756,19,28,1,1,1,0
757,1,19,2,2,1,1
758,40,59,0,0,0,0
759,32,53,2,2,0,0
760,24,44,0,0,1,1
761,1,28,4,1,1,1
762,26,43,2,2,1,1
763,27,47,3,0,0,0
764,16,57,0,0,0,0
765,27,58,2,2,1,1
766,9,26,0,0,0,0
767,3,16,0,0,1,1
768,24,29,4,0,1,1
769,75,99,0,0,0,0
770,26,86,3,0,0,0
771,32,36,0,0,1,1
772,19,44,0,0,1,1
773,33,39,3,1,1,1
774,2,15,0,0,1,1
775,21,49,2,2,1,1
776,28,38,2,2,1,1
777,42,43,1,1,0,0
778,58,49,0,0,0,0
779,1,32,0,0,0,1
780,64,115,0,0,1,1
781,26,30,0,2,0,0
782,27,33,1,1,0,0
783,28,45,0,0,1,1
784,1,472,2,2,0,0
785,15,35,0,1,1,1
786,64,78,0,0,0,0
787,1,31,2,0,0,1
788,18,39,1,1,0,0
789,7,25,1,1,0,0
790,29,35,1,1,1,1
791,20,45,0,0,0,0
792,20,34,4,4,1,1
793,2,23,2,2,0,1
794,36,34,1,1,1,1
795,22,36,2,2,1,1
796,57,102,0,0,0,0
797,30,56,4,0,1,1
798,15,40,0,0,1,1
799,25,32,1,1,1,1
800,36,48,1,1,0,0
801,27,56,1,1,1,0
802,35,74,3,0,0,0
803,77,90,0,0,0,0
804,26,40,1,1,1,1
805,51,69,0,0,1,1
806,22,35,1,1,0,0
807,36,65,0,0,0,0
808,2,72,0,0,1,1
809,34,45,4,0,0,0
810,54,69,0,0,0,0
811,54,41,0,0,1,1
812,35,42,1,1,1,0
813,54,49,0,0,0,0
814,36,44,0,0,0,0
815,2,15,2,2,0,1
816,1,22,2,2,1,1
817,30,38,2,2,0,0
818,29,40,3,1,1,1
819,8,12,0,4,1,1
820,36,582,0,0,1,1
821,40,56,0,0,0,0
822,47,51,1,1,0,0
823,9,30,0,0,1,1
824,30,37,0,0,0,0
825,21,28,1,1,0,0
826,72,57,0,0,0,0
827,74,92,2,2,1,0
828,11,31,0,0,1,1
829,1,19,3,0,0,1
830,13,33,0,0,1,1
831,50,57,2,2,0,0
832,38,42,0,0,0,0
833,22,39,0,0,0,0
834,52,72,0,0,1,1
835,20,39,1,1,1,1
836,25,36,3,3,1,1
837,46,53,3,3,0,0
838,82,82,0,0,0,0
839,46,98,0,0,0,1
840,1,42,3,1,0,1
841,61,55,3,2,1,1
842,26,38,3,3,0,0
843,32,37,2,2,1,1
844,14,32,1,1,0,1
845,23,36,3,0,1,1
846,45,51,3,0,0,0
847,96,104,2,2,1,0
848,29,37,2,2,0,0
849,54,53,0,0,0,0
850,32,30,1,0,0,0
851,62,64,0,0,1,1
852,61,70,0,0,1,1
853,1,8,3,0,0,0
854,6,30,3,3,1,1
855,86,83,0,0,1,1
856,35,62,4,0,1,1
857,2,26,3,2,1,1
858,60,388,0,0,1,1
859,1,24,3,0,0,1
860,10,32,1,1,0,0
861,26,48,2,2,1,1
862,15,39,1,1,0,0
863,1,41,2,0,0,1
864,24,40,0,2,1,1
865,8,39,0,0,1,1
866,37,45,1,1,0,0
867,35,41,3,3,0,0
868,2,27,3,0,1,1
869,28,49,4,0,1,1
870,60,72,2,2,0,0
871,28,41,0,0,0,1
872,26,43,2,2,0,0
873,26,44,1,0,1,1
874,39,31,1,3,0,0
875,1,3,2,2,0,0
876,54,48,0,0,0,0
877,30,38,0,0,0,0
878,26,47,1,1,1,1
879,65,81,0,0,0,0
880,36,45,3,1,0,0
881,4,47,0,0,1,1
882,75,76,2,2,0,0
883,26,38,2,2,1,1
884,47,45,0,0,0,0
885,20,36,1,1,1,1
886,24,34,1,1,1,1
887,17,32,0,0,0,0
888,56,45,0,0,1,1
889,50,45,0,0,0,0
890,39,40,2,2,0,0
891,40,45,2,2,1,1
892,68,54,1,0,1,1
893,56,82,0,0,0,0
894,85,72,2,0,0,0
895,60,45,0,3,1,1
896,26,39,3,3,1,1
897,48,51,3,3,0,0
898,35,37,2,4,0,0
899,16,33,0,0,1,1
900,65,65,3,3,0,0
901,36,36,3,3,0,0
902,16,35,0,0,0,0
903,8,22,3,3,0,1
904,85,91,2,0,1,1
905,3,22,2,2,1,1
906,18,37,0,0,1,1
907,37,58,2,2,0,0
908,23,36,2,2,1,1
909,1,9,3,0,0,1
910,40,58,0,0,0,0
911,24,49,4,0,1,1
912,1,25,0,0,0,1
913,25,39,0,0,0,0
914,24,37,1,1,1,1
915,45,49,0,0,0,0
916,50,54,0,0,1,1
917,30,36,1,1,0,0
918,75,93,0,0,1,1
919,1,19,3,0,1,0
920,45,62,0,0,1,1
921,37,39,3,3,1,1
922,37,43,2,3,0,0
923,36,43,1,1,1,1
924,52,43,1,1,0,0
925,48,54,1,1,0,0
926,51,48,0,0,1,0
927,69,81,0,0,0,0
928,14,38,0,0,1,1
929,90,219,0,0,0,0
930,16,36,0,0,0,0
931,75,78,0,0,1,1
932,26,34,1,1,0,0
933,70,76,0,0,1,1
934,58,75,0,0,0,0
935,60,76,0,2,0,0
936,43,48,2,0,1,1
937,65,59,0,0,1,1
938,16,36,3,3,1,0
939,42,48,0,0,1,1
940,33,46,1,1,1,0
941,36,47,3,3,0,0
942,2,13,4,3,0,1
943,40,54,0,0,0,0
944,26,40,4,1,1,1
945,28,33,3,3,1,0
946,22,32,3,0,1,1
947,85,94,0,0,0,0
948,38,47,2,2,1,1
949,26,38,3,3,1,1
950,26,35,3,3,0,0
951,28,40,1,1,0,0
952,36,67,0,0,0,0
953,37,62,0,0,0,1
954,3,54,2,0,1,0
955,54,59,3,3,0,0
956,26,42,1,1,0,0
957,26,39,3,0,1,1
958,28,43,0,0,1,1
959,4,22,0,0,1,1
960,75,72,2,0,0,1
961,38,43,1,1,1,1
962,32,41,1,1,0,0
963,35,39,3,3,0,0
964,26,40,2,2,0,0
965,24,39,4,0,1,0
966,76,65,0,0,1,1
967,75,67,0,0,0,0
968,26,37,0,0,0,0
969,60,51,0,0,1,1
970,38,38,1,1,1,1
971,27,42,0,0,1,0
972,16,31,3,3,1,1
973,5,26,0,0,1,1
974,60,71,0,0,1,1
975,26,40,0,0,0,0
976,35,45,3,2,1,1
977,54,70,0,0,0,0
978,19,34,1,1,1,1
979,32,50,2,2,1,1
980,26,42,1,1,0,0
981,55,55,0,0,0,0
982,25,49,1,1,1,1
983,38,37,3,3,1,1
984,10,62,0,0,0,1
985,16,52,0,0,0,1
986,14,37,0,0,0,0
987,29,55,0,0,0,1
988,39,55,1,1,1,1
989,26,39,3,3,1,1
990,60,97,0,0,0,0
991,69,46,0,0,1,1
992,26,34,3,3,1,0
993,11,28,0,0,0,1
994,50,52,3,3,0,0
