,age_true,age_pred,race_true,race_pred,gender_true,gender_pred
559,45,32,0,0,0,0
560,12,22,4,0,1,1
561,53,31,0,0,1,1
562,30,32,0,0,1,1
563,26,27,1,1,0,0
564,4,-1,0,0,1,0
565,1,9,4,0,0,0
566,32,70,0,0,1,1
567,32,34,2,0,1,1
568,31,13,1,1,1,1
569,26,49,2,0,0,0
570,1,12,2,2,1,0
571,54,32,3,0,0,0
572,35,38,0,0,0,1
573,42,33,0,0,1,1
574,38,39,1,0,0,0
575,40,40,2,2,1,1
576,60,36,0,0,1,1
577,10,21,1,3,1,0
578,34,37,0,0,0,0
579,16,28,4,0,1,1
580,51,39,0,0,0,0
581,8,18,0,0,0,0
582,30,30,0,0,1,1
583,62,38,3,3,1,1
584,72,64,0,0,1,1
585,51,33,0,0,0,0
586,29,30,1,1,1,1
587,41,30,4,0,1,1
588,46,34,0,0,0,0
589,15,16,0,0,1,1
590,30,36,4,0,1,1
591,26,34,0,0,0,0
592,7,14,0,0,1,1
593,3,5,0,0,0,1
594,50,30,0,0,1,0
595,31,30,1,1,1,1
596,35,45,0,0,0,0
597,23,35,0,0,1,1
598,50,46,0,0,1,1
599,70,30,3,0,1,0
600,24,31,0,0,1,1
601,35,39,0,0,0,0
602,41,34,0,4,0,0
603,29,31,2,2,1,1
604,30,37,1,1,1,1
605,30,34,4,0,1,0
606,23,31,0,0,1,1
607,26,35,4,2,0,0
608,46,14,0,0,1,1
609,26,33,1,1,1,1
610,50,39,0,0,0,0
611,28,203,0,0,1,1
612,25,34,3,3,1,0
613,51,55,0,0,0,0
614,31,36,0,0,1,1
615,36,38,0,0,0,0
616,35,47,2,2,0,0
617,29,32,0,0,0,0
618,3,5,4,2,1,1
619,30,42,2,2,0,0
620,36,28,1,2,1,1
621,56,68,0,0,0,0
622,25,81,3,0,1,0
623,54,52,0,0,0,0
624,26,26,1,1,1,1
625,31,32,1,1,1,1
626,2,11,0,0,1,0
627,28,32,3,3,1,1
628,30,35,2,2,1,1
629,48,35,0,0,0,0
630,12,23,0,0,1,1
631,25,28,1,2,1,1
632,18,38,0,0,0,0
633,89,66,2,2,0,0
634,34,39,1,1,1,1
635,2,15,3,3,1,0
636,1,0,2,2,0,0
637,14,35,0,2,1,1
638,5,14,0,0,0,0
639,22,26,0,2,1,1
640,3,0,0,0,1,0
641,9,13,0,0,0,0
642,65,34,0,0,1,0
643,27,11,2,2,1,1
644,4,4,2,2,0,0
645,28,37,0,0,0,0
646,34,41,0,0,1,1
647,24,26,3,3,1,1
648,54,48,0,0,1,0
649,29,140,1,0,0,0
650,26,40,1,1,1,1
651,28,33,2,2,1,1
652,16,31,0,0,0,1
653,35,37,2,2,0,0
654,49,55,0,0,1,0
655,59,45,0,0,0,0
656,44,31,3,3,0,0
657,28,33,1,1,0,0
658,33,28,3,3,1,1
659,57,51,0,0,1,1
660,58,43,1,1,0,0
661,28,38,0,0,1,1
662,18,34,0,3,1,1
663,51,49,0,0,1,1
664,89,82,0,0,1,1
665,35,25,1,1,1,1
666,74,53,0,0,1,1
667,1,2,1,3,1,0
668,41,37,0,0,0,0
669,72,76,0,0,0,0
670,26,20,1,1,1,1
671,26,25,4,3,1,1
672,84,85,0,0,0,1
673,1,-1,2,2,1,1
674,43,45,0,3,0,0
675,49,36,1,1,1,1
676,26,28,3,3,1,1
677,38,41,0,0,0,0
678,26,30,1,1,1,1
679,16,27,1,1,0,0
680,29,25,0,3,1,1
681,39,35,0,0,0,0
682,28,34,1,1,1,1
683,3,13,0,0,1,1
684,42,40,0,0,1,1
685,18,27,0,0,1,1
686,26,50,1,0,0,0
687,22,26,3,3,1,1
688,26,35,2,2,1,1
689,26,30,1,1,1,1
690,48,39,0,0,1,1
691,32,36,2,2,0,0
692,52,23,0,0,1,1
693,26,27,1,1,0,0
694,43,53,0,0,0,0
695,24,34,1,1,0,0
696,21,25,3,4,1,1
697,25,34,0,0,0,0
698,47,60,0,0,1,1
699,45,60,1,1,0,0
700,26,34,1,0,0,0
701,26,40,0,1,1,1
702,33,34,0,0,0,0
703,32,31,3,3,1,1
704,39,38,3,1,0,0
705,20,31,1,1,0,0
706,37,45,0,0,0,0
707,50,43,0,0,0,0
708,47,50,0,0,0,0
709,24,55,2,3,1,1
710,15,32,3,3,0,0
711,56,31,0,0,1,1
712,24,34,1,1,1,1
713,33,41,1,1,1,1
714,62,58,1,1,0,0
715,54,48,0,0,0,0
716,42,27,2,3,0,0
717,25,30,3,0,1,1
718,6,24,0,2,0,1
719,18,24,0,0,0,0
720,47,49,3,3,1,1
721,95,152,2,0,1,1
722,29,25,3,3,1,1
723,54,34,0,0,1,1
724,53,41,3,3,0,0
725,28,45,1,1,0,0
726,22,32,4,0,0,0
727,43,45,0,0,0,0
728,46,43,2,1,0,0
729,35,43,1,1,0,0
730,26,-4,1,1,1,1
731,75,42,0,0,1,1
732,28,34,4,1,1,1
733,2,3,2,2,1,1
734,40,45,2,2,0,0
735,13,18,0,0,1,1
736,38,35,0,0,1,1
737,29,38,3,3,0,0
738,31,37,0,0,1,1
739,28,30,0,0,1,1
740,17,35,0,0,1,1
741,21,26,2,2,1,1
742,58,54,1,1,0,0
743,40,31,3,3,1,1
744,53,40,0,0,0,0
745,1,10,0,2,0,0
746,66,293,3,0,0,0
747,20,29,4,1,1,1
748,58,41,3,0,0,0
749,45,44,0,0,0,0
750,29,35,0,0,0,0
751,26,27,2,2,1,1
752,23,25,3,3,1,1
753,40,27,1,1,1,1
754,26,25,3,3,1,1
755,38,37,0,0,0,1
756,11,20,0,0,0,0
757,25,36,3,3,1,1
758,24,34,4,3,0,1
759,28,30,1,1,1,1
760,9,18,0,0,0,0
761,26,26,0,0,1,1
762,46,45,3,3,1,0
763,20,26,0,3,1,1
764,27,36,0,1,1,1
765,32,34,2,0,0,0
766,30,34,0,0,1,1
767,16,23,3,3,0,0
768,30,37,0,0,0,0
769,19,35,0,2,0,0
770,28,34,1,1,0,0
771,42,45,2,2,0,0
772,39,52,1,1,0,0
773,34,30,3,2,0,0
774,30,-593,0,0,0,0
775,40,1286,1,1,0,0
776,55,50,0,0,0,0
777,7,15,2,2,0,0
778,28,36,1,2,0,0
779,24,28,0,0,1,1
780,49,39,0,0,0,0
781,20,32,4,2,1,1
782,21,25,1,0,0,0
783,26,42,1,1,0,0
784,32,39,2,0,1,1
785,36,33,0,1,1,1
786,75,73,2,2,0,0
787,30,36,2,0,0,0
788,25,38,0,0,1,1
789,1,8,0,0,1,1
790,12,21,0,0,1,1
791,2,27,2,2,0,1
792,30,40,0,0,0,0
793,24,25,1,3,1,1
794,53,30,0,0,1,1
795,32,37,0,0,1,1
796,26,33,4,1,0,0
797,22,25,1,1,0,0
798,75,70,0,0,0,0
799,1,-76,2,2,0,1
800,26,38,0,0,1,1
801,24,24,3,3,1,1
802,50,40,2,2,0,0
803,90,62,1,1,1,1
804,30,36,3,3,1,1
805,4,5,1,1,1,1
806,30,30,1,1,0,0
807,30,36,2,2,1,1
808,36,45,0,0,1,1
809,22,1222,3,3,1,1
810,80,96,0,0,0,0
811,41,40,1,0,0,0
812,23,38,1,1,1,1
813,45,44,0,0,1,1
814,1,0,2,2,1,0
815,45,64,2,2,0,0
816,40,29,1,1,1,1
817,39,29,1,1,0,0
818,4,2,4,0,1,1
819,18,30,0,0,0,0
820,22,38,0,0,1,1
821,86,79,0,0,1,1
822,26,45,1,1,0,0
823,42,38,3,3,0,0
824,26,31,1,2,1,1
825,43,44,0,0,0,0
826,25,27,1,1,1,0
827,48,40,0,0,1,1
828,46,36,0,0,0,0
829,28,339,2,0,1,0
830,65,65,0,0,1,1
831,30,33,2,2,1,1
832,48,34,1,1,0,0
833,5,69,0,2,1,1
834,45,-60,1,1,0,0
835,68,52,0,0,1,1
836,10,-4,0,0,0,1
837,23,31,3,3,1,1
838,47,63,0,0,0,0
839,46,34,1,1,1,1
840,5,0,2,4,0,0
841,21,39,1,1,0,0
842,27,32,2,2,0,0
843,85,71,0,0,1,1
844,29,40,1,1,0,0
845,47,38,0,0,1,1
846,29,36,0,0,0,0
847,37,38,3,0,0,0
848,47,34,0,0,1,1
849,38,34,1,1,0,0
850,24,22,3,3,0,0
851,65,54,0,0,0,0
852,16,32,0,0,0,0
853,26,41,0,0,0,0
854,25,23,0,0,1,1
855,26,395,1,1,1,1
856,50,38,0,2,0,0
857,22,35,0,3,0,0
858,29,29,4,1,1,1
859,26,25,1,1,1,1
860,32,36,0,0,1,1
861,40,35,0,0,1,1
862,22,28,4,4,1,1
863,60,45,0,0,0,0
864,26,27,0,0,1,1
865,22,27,4,4,1,1
866,35,36,0,0,0,0
867,28,31,2,2,0,0
868,47,44,0,0,0,0
869,19,37,0,0,0,0
870,32,23,1,1,1,1
871,1,19,2,0,0,0
872,8,10,0,0,1,1
873,84,58,0,0,1,0
874,20,36,4,0,0,0
875,54,57,0,0,0,0
876,37,32,0,0,0,0
877,50,46,1,3,0,0
878,2,13,0,0,1,1
879,75,59,0,0,1,1
880,35,38,3,3,0,0
881,26,44,0,2,0,1
882,3,11,3,3,1,1
883,21,18,4,4,0,1
884,45,32,1,1,1,1
885,21,33,3,3,0,0
886,1,9,1,2,0,0
887,29,41,0,0,0,1
888,26,31,1,1,0,0
889,1,11,1,2,0,0
890,49,36,0,0,0,0
891,38,41,0,0,1,1
892,6,1,0,0,1,1
893,26,44,1,1,0,0
894,9,20,0,0,0,1
895,24,33,0,0,0,0
896,65,54,0,0,0,0
897,12,18,0,3,1,1
898,29,29,1,1,0,0
899,86,104,0,0,0,0
900,28,294,1,0,1,1
901,8,26,4,0,1,1
902,92,57,0,0,1,1
903,1,1,3,0,0,0
904,3,9,4,3,1,1
905,20,30,4,0,0,0
906,28,57,1,1,0,0
907,63,42,3,0,1,1
908,86,42,2,0,1,1
909,30,33,1,1,0,0
910,9,17,0,0,0,0
911,20,24,3,0,1,1
912,20,27,1,1,0,0
913,36,28,1,1,1,0
914,12,29,0,0,0,0
915,47,52,0,0,0,0
916,54,55,2,2,0,0
917,40,38,0,0,0,0
918,24,31,0,0,1,1
919,26,35,4,3,0,0
920,26,21,1,1,1,1
921,14,19,1,3,1,1
922,32,20,1,1,0,1
923,42,46,1,1,0,0
924,4,17,2,2,0,0
925,32,32,0,3,1,1
926,45,40,0,0,0,0
927,22,35,3,3,0,0
928,16,29,4,2,1,1
929,18,25,3,3,1,1
930,49,44,0,0,0,0
931,10,31,0,0,0,0
932,11,22,0,0,0,0
933,33,36,0,0,1,1
934,31,45,0,0,1,1
935,58,43,0,0,1,1
936,35,40,0,0,1,1
937,69,56,0,0,1,1
938,37,41,0,0,0,0
939,24,37,0,0,0,0
940,64,61,0,0,0,0
941,26,34,0,3,0,0
942,1,1,0,0,1,1
943,1,13,2,2,0,1
944,28,28,1,1,1,1
945,42,44,2,2,0,0
946,23,31,1,1,0,0
947,37,33,0,0,0,0
948,61,33,0,0,0,0
949,56,41,3,3,0,0
950,40,38,2,2,0,0
951,24,-47,1,1,1,1
952,26,35,0,0,0,0
953,24,30,2,2,1,1
954,22,25,4,2,1,1
955,32,53,0,0,0,0
956,25,29,1,1,1,1
957,32,34,1,1,0,0
958,22,29,2,2,0,1
959,34,26,3,3,0,0
960,4,-3,2,0,1,1
961,29,29,1,1,1,1
962,18,21,0,0,1,1
963,45,38,0,0,1,1
964,27,32,3,3,1,1
965,26,33,1,1,0,0
966,60,42,1,1,1,1
967,54,44,3,3,0,0
968,19,23,3,3,1,1
969,8,30,3,3,1,1
970,5,15,4,2,1,1
971,30,33,0,4,1,1
972,28,28,0,0,0,0
973,54,51,3,0,0,0
974,28,36,0,0,1,1
975,23,28,2,2,1,1
976,24,37,4,0,0,0
977,26,49,2,2,1,1
978,24,34,3,0,0,0
979,27,30,0,0,1,1
980,26,28,0,0,1,1
981,46,43,1,0,0,0
982,21,29,2,0,1,1
983,34,37,2,1,1,1
984,10,9,0,0,1,1
985,35,34,0,0,0,0
986,26,40,1,1,0,0
987,12,60,0,0,1,0
988,55,39,2,2,0,0
989,70,62,0,0,0,0
990,54,76,0,0,1,1
991,26,68,3,0,0,0
992,60,48,0,0,0,0
